"statecode","countycode","v044_numerator","v044_denominator","v044_rawvalue","v044_cilow","v044_cihigh"
"31","025",165953,41901,3.96059759910265,3.53223652562617,4.38895867257912
"31","027",131819,35667,3.695825272661,3.32033317045073,4.07131737487128
"31","029",116000,39500,2.93670886075949,2.2630421021273,3.61037561939169
"31","031",112532,32897,3.42073745326322,2.89953385339989,3.94194105312654
"31","033",115657,25598,4.51820454723025,3.45758056289235,5.57882853156816
"31","035",138158,34911,3.95743461946091,3.39764204973892,4.51722718918291
"31","037",141602,45648,3.1020417104802,2.575865576534,3.62821784442639
"31","039",124262,39201,3.1698681156093,2.76046376184019,3.5792724693784
"31","041",120225,32928,3.65114795918367,3.17031741419225,4.13197850417509
"31","043",125267,35875,3.49176306620209,3.05853295071008,3.9249931816941
"31","045",117773,23917,4.92423798971443,3.27549412078161,6.57298185864725
"31","047",125360,35189,3.56247691039814,3.05004754899372,4.07490627180255
"31","049",117075,27563,4.24754199470304,3.17228158998432,5.32280239942177
"31","051",132971,31350,4.24149920255183,3.73288789375177,4.7501105113519
"31","053",126394,34463,3.66752749325363,3.37617052427375,3.95888446223351
"31","055",158859,34926,4.54844528431541,4.39861990898961,4.69827065964121
"31","057",120333,26205,4.59198626216371,3.66118302728725,5.52278949704016
"31","059",132466,34100,3.88463343108504,3.1798005648258,4.58946629734429
"31","061",124700,25829,4.82790661659375,3.60937601971611,6.04643721347139
"31","063",118643,29625,4.00482700421941,2.99970957369573,5.00994443474309
"31","065",112778,22986,4.90637779517967,4.11957348028499,5.69318211007436
"31","067",124313,29262,4.24827421228898,3.69920092310846,4.79734750146949
"31","069",84667,24500,3.45579591836735,2.27245170964403,4.63914012709066
"31","071",124111,24071,5.15603838644011,2.60358127233319,7.70849550054704
"31","073",132618,31271,4.24092609766237,2.05843447604369,6.42341771928105
"31","075",118286,20333,5.81743963015787,2.26912344177506,9.36575581854068
"31","077",112333,28060,4.00331432644334,3.11582392216631,4.89080473072036
"31","079",126478,29428,4.2978795704771,3.82489385097932,4.77086528997488
"31","081",142545,44910,3.17401469605878,2.48864895489939,3.85938043721818
"31","083",148650,26138,5.68712219756676,4.62723018081309,6.74701421432043
"31","085",113500,28500,3.98245614035088,2.36579359155401,5.59911868914775
"31","087",108000,23757,4.54602853895694,3.74599763619525,5.34605944171863
"31","089",122745,28371,4.32642487046632,3.52924080490964,5.123608936023
"31","091",101083,25667,3.93824755522656,2.72526366551832,5.15123144493479
"31","093",137944,35516,3.88399594548936,3.20672338887502,4.56126850210369
"31","095",110232,32167,3.42686604283893,2.79993376620785,4.05379831947002
"31","097",118596,29034,4.08472824963836,3.56304224971878,4.60641424955793
"31","099",139463,38325,3.63895629484671,2.88486880775657,4.39304378193684
"31","101",114711,28409,4.03784012108839,3.23424849471552,4.84143174746125
"31","103",136500,24912,5.47928709055877,2.62641034980878,8.33216383130875
"31","105",102200,24684,4.1403338194782,2.73158712979583,5.54908050916058
"31","107",116143,26468,4.3880534985643,3.73746718308401,5.0386398140446
"31","109",139601,33365,4.18405514760977,3.98133205595687,4.38677823926267
"31","111",119472,28276,4.22520865751874,3.54028567142343,4.91013164361405
"31","113",130167,31545,4.12639087018545,2.21814469589817,6.03463704447273
"31","115",111000,24111,4.60370785118825,1.19341146456749,8.01400423780902
"31","117",106125,31500,3.36904761904762,2.11868953160422,4.61940570649102
"31","119",126095,26579,4.74415892245758,3.71886177509364,5.76945606982152
"31","121",119136,27167,4.38532042551625,2.98747459622398,5.78316625480852
"31","123",113221,20844,5.43182690462483,4.16230588104981,6.70134792819986
"31","125",113364,31115,3.64338743371364,3.00027642845805,4.28649843896924
"31","127",122906,28919,4.25000864483558,3.36920092047353,5.13081636919762
"31","129",121089,33531,3.61125525632996,2.77060654504351,4.45190396761641
"31","131",143526,36006,3.98616897183803,3.50476741475361,4.46757052892245
"31","133",113571,19808,5.73359248788368,3.02264997131315,8.44453500445422
"31","135",127111,33379,3.80811288534707,3.155532977133,4.46069279356115
"31","137",135949,24297,5.59529983125489,4.39881650441402,6.79178315809576
"31","139",120860,34757,3.47728515119257,2.85122532718249,4.10334497520264
"31","141",131446,33487,3.92528443873742,3.49094916961131,4.35961970786353
"31","143",138944,36545,3.8019975372828,3.34474214157273,4.25925293299287
"31","145",123118,27971,4.40163025991205,3.12641352225004,5.67684699757406
"31","147",118375,25980,4.55638953040801,3.5610137541811,5.55176530663491
"31","149",121667,28036,4.3396704237409,3.20930768689739,5.47003316058442
"31","151",130835,37532,3.48595864861984,3.17768443847294,3.79423285876675
"31","153",179755,50369,3.56876253251008,3.40792480406076,3.72960026095939
"31","155",164092,43541,3.76867779793758,3.22293228429755,4.3144233115776
"31","157",120500,27017,4.46015471740016,3.90224442230469,5.01806501249562
"31","159",144027,40463,3.55947408743791,3.15447537081721,3.96447280405861
"31","161",121333,28130,4.3132954141486,3.45536413476421,5.17122669353298
"31","163",116136,31121,3.73175669162302,2.8762908771089,4.58722250613714
"31","165",111667,26346,4.23848022470204,2.84440300254671,5.63255744685737
"31","167",138737,33465,4.14573434932019,2.66675123750108,5.62471746113929
"31","169",118717,29702,3.99693623325029,3.22567566222678,4.76819680427379
"31","171",105500,35467,2.97459610342008,1.9961450181037,3.95304718873646
"31","173",128000,30455,4.20292234444262,2.92593549163729,5.47990919724795
"31","175",114921,33964,3.38361205982805,2.30555056811421,4.4616735515419
"31","177",164584,39523,4.16425878602333,3.5317579865879,4.79675958545875
"31","179",118886,26474,4.49067009141044,2.89860054557336,6.08273963724752
"31","181",119885,31253,3.83595174863213,3.39131497573929,4.28058852152497
"31","183",118100,26065,4.53098024170343,2.85361770158195,6.20834278182492
"31","185",129917,34423,3.77413357348285,3.34169382811229,4.20657331885341
"32","000",150854,33893,4.4508895642168,4.37319424448037,4.52858488395323
"32","001",136931,31459,4.35268126768174,3.55168376683525,5.15367876852823
"32","003",148328,32991,4.49601406444182,4.39828640489039,4.59374172399325
"32","005",173096,37518,4.61367876752492,3.97377744347305,5.25358009157679
"32","007",151547,32870,4.61049589291147,3.49772978515334,5.7232620006696
"32","009",123079,12086,10.1836008604998,0,30.4030106759907
"32","011",110717,31311,3.53604164670563,2.3230881609616,4.74899513244966
"32","013",143927,33542,4.29094866137976,3.45101221303871,5.13088510972081
"32","015",151769,44634,3.40030021956356,2.67008320912631,4.13051723000082
"32","017",119963,42389,2.83005024888532,1.94535477561941,3.71474572215124
"32","019",137272,37190,3.69109975799946,3.39516583138383,3.98703368461509
"32","021",105357,28810,3.65695938910101,2.31220661706121,5.00171216114081
"32","023",128449,27089,4.74174018974491,4.01918209122713,5.4642982882627
"32","027",138597,27128,5.10900176938956,3.24213126382275,6.97587227495637
"32","029",172071,35420,4.85801806888763,3.47056679614422,6.24546934163105
"32","031",166413,38228,4.35317045097834,4.14846821830902,4.55787268364766
"32","033",126577,27189,4.65544889477362,3.39803950245983,5.91285828708741
"32","510",134916,34337,3.9291726126336,3.47755841474511,4.38078681052209
"33","000",184293,42835,4.30239290299988,4.19161834385998,4.41316746213979
"33","001",167029,37880,4.40942449841605,3.9450495871285,4.87379940970361
"33","003",159115,35151,4.52661375209809,4.07023322512682,4.98299427906936
"33","005",151861,37304,4.07090392451212,3.69218417890425,4.44962367011998
"33","007",112828,24599,4.58669051587463,4.13507585791766,5.0383051738316
"33","009",169899,35627,4.76882701322031,4.26730796137052,5.2703460650701
"33","011",192502,46790,4.11416969437914,3.95126674372529,4.27707264503299
"33","013",174999,41607,4.20599899055447,3.92719383555502,4.48480414555393
"33","015",213231,53488,3.98652034101107,3.82609394571924,4.14694673630289
"33","017",174517,37593,4.64227382757428,4.20532986029383,5.07921779485474
"33","019",150514,34033,4.42258983927365,3.71956294232809,5.1256167362192
"34","000",208809,41447,5.03797621058219,4.97952033288307,5.09643208828131
"34","001",153575,32600,4.71088957055215,4.41859049122302,5.00318864988128
"34","003",246647,50929,4.84295784327201,4.68761428691976,4.99830139962425
"34","005",201858,49259,4.09789074077834,3.92832587546624,4.26745560609043
"34","007",171276,33891,5.05373107904753,4.84542121978734,5.26204093830773
"34","009",177541,37692,4.71030988008065,4.14326943305814,5.27735032710317
"34","011",136128,27361,4.97525675231168,4.59826346936182,5.35225003526155
"34","013",190798,28483,6.69866236000421,6.25982411561211,7.13750060439632
"34","015",191941,47186,4.06775314711991,3.86843110995473,4.26707518428509
"34","017",204090,33162,6.15433327302334,5.83205229632298,6.47661424972371
"34","019",250001,61943,NA,NA,NA
"34","021",206357,38415,5.37178185604582,5.00925859438992,5.73430511770171
"34","023",210833,47339,4.45368512220368,4.27334087981046,4.6340293645969
"34","025",246424,49604,4.96782517538908,4.77489109465199,5.16075925612618
"34","027",250001,61536,NA,NA,NA
"34","029",172270,38690,4.45257172395968,4.26670783739037,4.63843561052899
"34","031",177805,33762,5.26642379005983,4.94999684668211,5.58285073343755
"34","033",151568,31373,4.83116055206706,4.3466087505585,5.31571235357562
"34","035",250001,62901,NA,NA,NA
"34","037",203900,55952,3.64419502430655,3.39018009635075,3.89820995226235
"34","039",215625,43565,4.94950074601171,4.75482037672147,5.14418111530195
"34","041",174652,44217,3.94988352895945,3.57010534536577,4.32966171255313
"35","000",131239,24718,5.30945060279958,5.17929791621693,5.43960328938222
"35","001",137816,27559,5.000762001524,4.7580654589697,5.24345854407831
"35","003",98367,22159,4.43914436572047,2.89904952125532,5.97923921018563
"35","005",110205,18387,5.99363680861478,5.105233020604,6.88204059662556
"35","006",106532,18247,5.83832958842549,4.17435921913674,7.50229995771425
"35","007",99333,24311,4.08592818065896,3.27706170334907,4.89479465796885
"35","009",107197,22620,4.73903625110522,3.5891840578494,5.88888844436104
"35","011",115804,23106,5.01185839175972,2.06755545261956,7.95616133089987
"35","013",116753,21245,5.49555189456343,4.96880877310969,6.02229501601716
"35","015",147203,26711,5.5109505447194,4.38357363339686,6.63832745604195
"35","017",107314,21153,5.0732283836808,4.1003961780484,6.04606058931321
"35","019",108851,17750,6.13245070422535,2.37638104527843,9.88852036317227
"35","021",113000,17405,6.49238724504453,1.67174146457424,11.3130330255148
"35","023",102694,20093,5.11093415617379,3.67344245385288,6.54842585849471
"35","025",141330,23975,5.8948905109489,4.89119463538569,6.89858638651212
"35","027",108435,20906,5.18678848177557,4.52922993742987,5.84434702612126
"35","028",242704,69212,3.50667514303878,3.01729939912816,3.9960508869494
"35","029",77839,18929,4.11215595118601,3.43970430897903,4.78460759339299
"35","031",98718,13743,7.18314778432657,6.30936561108965,8.05692995756348
"35","033",98785,18623,5.30446222413145,2.76143025239818,7.84749419586472
"35","035",115919,25799,4.49315864956006,3.98124896018644,5.00506833893368
"35","037",105910,10514,10.0732356857523,3.65162172090644,16.4948496505982
"35","039",116360,22271,5.22473171388802,4.30271055955089,6.14675286822514
"35","041",100798,16821,5.99239046430058,4.72130881459856,7.26347211400259
"35","043",155652,40899,3.80576542213746,3.53479672814447,4.07673411613045
"35","045",115576,22278,5.18789837507855,4.53264381193235,5.84315293822476
"35","047",111543,16372,6.81303444905937,5.43056487452228,8.19550402359646
"35","049",159399,31671,5.03296391020176,4.73014805348034,5.33577976692319
"35","051",87873,18564,4.73351648351648,3.8470148559521,5.62001811108086
"35","053",87899,12277,7.1596481225055,5.76180382652018,8.55749241849082
"35","055",127369,19278,6.60696130303973,5.10252515125013,8.11139745482934
"35","057",105500,23621,4.46636467550061,3.71728636744739,5.21544298355384
"35","059",94625,17754,5.32978483721978,3.12073785358595,7.53883182085361
"35","061",116990,25787,4.5367820995075,3.9493182432278,5.1242459557872
"36","000",182655,31367,5.82315809608825,5.770888521256,5.87542767092049
"36","001",163996,35048,4.67918283496919,4.40612365603304,4.95224201390533
"36","003",115528,24727,4.67213976624742,4.24823886258058,5.09604066991426
"36","005",110267,14479,7.61565025208923,7.31876006845278,7.91254043572568
"36","007",125144,25221,4.96189683200507,4.65822250752311,5.26557115648704
"36","009",113659,23620,4.81198137171888,4.48765374819097,5.13630899524679
"36","011",130827,28776,4.54639282735613,4.12512433307185,4.96766132164041
"36","013",114173,24444,4.67079855997382,4.4039897560241,4.93760736392353
"36","015",122833,26306,4.66939101345701,4.17665065302444,5.16213137388957
"36","017",117949,28697,4.11015088685228,3.76390415348423,4.45639762022034
"36","019",132071,28518,4.6311452416018,4.18827845754678,5.07401202565681
"36","021",172934,33306,5.1922776676875,4.63349714313301,5.751058192242
"36","023",127683,29955,4.26249374061092,3.70727922113549,4.81770826008634
"36","025",127479,26170,4.8711883836454,4.22381250047327,5.51856426681752
"36","027",193434,41693,4.6394838462092,4.41663301795387,4.86233467446452
"36","029",144972,29239,4.95817230411437,4.7979164469774,5.11842816125133
"36","031",136982,31334,4.37167294312887,3.84089929144963,4.90244659480811
"36","033",118413,26749,4.42681969419418,3.89317171562445,4.9604676727639
"36","035",119776,30217,3.96386140252176,3.61444141999603,4.31328138504748
"36","037",135556,33039,4.10290868367687,3.73076457727307,4.47505279008066
"36","039",146517,32281,4.53879991326167,3.79143251380099,5.28616731272235
"36","041",137536,34417,3.99616468605631,3.15335926955229,4.83897010256032
"36","043",125639,27175,4.62333026678933,4.10195339264038,5.14470714093827
"36","045",124305,30341,4.0969315447744,3.75828922759872,4.43557386195008
"36","047",180980,26066,6.94314432594184,6.7645701001461,7.12171855173758
"36","049",119403,30840,3.87169260700389,3.5569469466828,4.18643826732498
"36","051",137806,33761,4.08181037291549,3.81229318443091,4.35132756140007
"36","053",144479,32433,4.4546912095705,4.10867742362821,4.80070499551279
"36","055",151456,30810,4.91580655631289,4.73360554418355,5.09800756844222
"36","057",123500,26795,4.60906885612988,4.16920867167354,5.04892904058621
"36","059",250001,62337,NA,NA,NA
"36","061",250001,28301,NA,NA,NA
"36","063",135843,28388,4.78522615189517,4.48901299512856,5.08143930866177
"36","065",132480,28764,4.60575719649562,4.33683903582058,4.87467535717066
"36","067",151122,30734,4.91709507385957,4.73507900851607,5.09911113920306
"36","069",151222,37957,3.9840345654293,3.7227252064733,4.2453439243853
"36","071",183294,37892,4.83727435870368,4.52887671755132,5.14567199985605
"36","073",125221,29348,4.26676434510018,3.83315657677826,4.7003721134221
"36","075",132106,28663,4.60893835257998,4.26021270506523,4.95766400009473
"36","077",126471,30533,4.14210853830282,3.6827407849687,4.60147629163694
"36","079",225625,52322,4.31223959328772,4.01889214048441,4.60558704609103
"36","081",170698,33656,5.07184454480628,4.92456750586274,5.21912158374981
"36","083",157752,34972,4.51080864691753,4.20387315755385,4.81774413628121
"36","085",192518,37010,5.20178330181032,4.91444094626391,5.48912565735673
"36","087",224920,40358,5.57312057089053,5.29044350332231,5.85579763845875
"36","089",124056,23565,5.26441756842775,4.78117752498011,5.7476576118754
"36","091",187700,45477,4.12736108362469,3.90768335165446,4.34703881559492
"36","093",153862,32762,4.69635553385019,4.34464499405879,5.04806607364159
"36","095",132234,30644,4.31516773267198,3.77170355847489,4.85863190686906
"36","097",131712,30228,4.35728463676062,3.61357133373335,5.10099793978789
"36","099",124192,29796,4.16807625184589,3.78129989936066,4.55485260433111
"36","101",127678,28722,4.44530325186268,4.17141062952518,4.71919587420019
"36","103",236159,55989,4.21795352658558,4.10102348967659,4.33488356349457
"36","105",149350,30237,4.93931276250951,4.49603077873105,5.38259474628797
"36","107",139885,31162,4.48896091393364,4.05422460159642,4.92369722627086
"36","109",156268,29735,5.25535564149992,4.59381063760819,5.91690064539164
"36","111",170414,32058,5.31580260777341,4.91007210515638,5.72153311039044
"36","113",154126,33100,4.6563746223565,4.33619600406907,4.97655324064392
"36","115",130586,32168,4.05950012434718,3.73182170014585,4.3871785485485
"36","117",133614,31067,4.30083368204204,3.8297682329289,4.77189913115517
"36","119",250001,44061,NA,NA,NA
"36","121",124224,31232,3.97745901639344,3.57909660178649,4.37582143100039
"36","123",138056,31418,4.39416894773697,3.64731064095605,5.14102725451788
"37","000",144687,30706,4.71201068195141,4.66671155797643,4.75730980592639
"37","001",126416,29476,4.28877731035419,3.9818944678223,4.59566015288607
"37","003",114649,28976,3.95668829376035,3.23632413938353,4.67705244813717
"37","005",93813,21539,4.35549468406147,3.20843136002718,5.50255800809576
"37","007",91823,18451,4.97658663487074,4.01424894394675,5.93892432579473
"37","009",113407,24661,4.59863752483679,3.76398381579498,5.43329123387859
"37","011",129099,29681,4.34955021731074,3.63564113824175,5.06345929637973
"37","013",118342,21659,5.46387183157117,4.62392022110951,6.30382344203283
"37","015",106493,20588,5.17257625801438,3.55470062730698,6.79045188872177
"37","017",97314,16327,5.96031114105469,4.50053630312494,7.42008597898445
"37","019",141926,36124,3.92885616210829,3.60930686344654,4.24840546077005
"37","021",146431,32123,4.55844721850388,4.26339897395537,4.85349546305238
"37","023",115616,25218,4.58466174954398,4.11393057207355,5.05539292701441
"37","025",168431,39916,4.2196362360958,3.85527316235191,4.58399930983969
"37","027",114958,25619,4.48721651898981,4.01758889468089,4.95684414329873
"37","029",153924,34934,4.40613728745635,3.09098798331345,5.72128659159924
"37","031",142393,29997,4.74690802413575,4.29754395036007,5.19627209791143
"37","033",108652,21803,4.9833509150117,4.05821111830205,5.90849071172134
"37","035",128773,29920,4.30391042780749,3.94936560509307,4.6584552505219
"37","037",203708,36722,5.54730134524263,4.8608213214569,6.23378136902837
"37","039",103875,26101,3.97973257729589,3.47425080664881,4.48521434794297
"37","041",117329,23209,5.05532336593563,4.19229702391588,5.91834970795538
"37","043",128419,23144,5.54869512616661,3.58640567093618,7.51098458139704
"37","045",116150,25041,4.63839303542191,4.21812642447175,5.05865964637207
"37","047",100680,20440,4.92563600782779,4.30879712227908,5.5424748933765
"37","049",123537,28322,4.36187416142928,3.96437676846819,4.75937155439036
"37","051",115984,27238,4.25816873485572,4.06258113378096,4.45375633593047
"37","053",171348,43162,3.96988091376674,3.22822987656246,4.71153195097102
"37","055",168188,38767,4.33843217169242,3.74880922518445,4.92805511820039
"37","057",123162,28423,4.33318087464377,4.02548249601139,4.64087925327616
"37","059",146700,36594,4.00885391047713,3.39402934979574,4.62367847115851
"37","061",104574,23251,4.49761300589222,3.84963263103926,5.14559338074518
"37","063",165410,37032,4.46667746813567,4.19320158803035,4.74015334824099
"37","065",104089,21263,4.89531110379533,4.27351706315513,5.51710514443552
"37","067",134215,28411,4.72405054380346,4.46219724037697,4.98590384722994
"37","069",137032,30830,4.4447615958482,3.72995257962122,5.15957061207518
"37","071",132245,28134,4.70054027155755,4.42076868192818,4.98031186118691
"37","073",110368,27308,4.04159953127289,2.7488928062954,5.33430625625038
"37","075",107523,27729,3.87763713080169,2.82942777674801,4.92584648485536
"37","077",136015,27758,4.90002882052021,4.05943721502327,5.74062042601716
"37","079",92025,23956,3.84141759893137,3.07581840466826,4.60701679319448
"37","081",138017,29745,4.64000672381913,4.43923197258118,4.84078147505708
"37","083",99785,16198,6.16032843560933,5.43704569631706,6.88361117490161
"37","085",131588,30202,4.35693000463545,3.96862159768791,4.745238411583
"37","087",123970,25971,4.77340110122829,4.13291700814351,5.41388519431307
"37","089",133707,31991,4.17951923978619,3.89987177511004,4.45916670446234
"37","091",100344,19652,5.10604518624059,4.34688890656198,5.86520146591919
"37","093",124226,26365,4.71177697705291,4.25214644610231,5.17140750800351
"37","095",90225,23127,3.90128421325723,2.6598416533609,5.14272677315356
"37","097",155242,36526,4.25017795542901,3.99121000573422,4.5091459051238
"37","099",107278,23313,4.60163857075451,3.7299216976002,5.47335544390883
"37","101",150572,36107,4.17016091062675,3.77654400197182,4.56377781928168
"37","103",105403,22043,4.78169940570703,3.76177520611039,5.80162360530367
"37","105",117611,28873,4.07339036470059,3.60040897045367,4.5463717589475
"37","107",95727,18787,5.09538510672273,4.6051160319467,5.58565418149877
"37","109",156919,33121,4.73774946408623,4.19262490531604,5.28287402285642
"37","111",107056,26300,4.07057034220532,3.29686894058282,4.84427174382783
"37","113",116661,24603,4.74173881233996,3.92253612940273,5.56094149527719
"37","115",120917,23178,5.21688670290793,4.04215279408134,6.39162061173452
"37","117",97742,20613,4.74176490564207,3.60388657169228,5.87964323959186
"37","119",178063,39753,4.4792342716273,4.35530829244327,4.60316025081133
"37","121",106920,21810,4.90233837689133,3.59552223565475,6.20915451812792
"37","123",109865,25366,4.33119135851139,3.40007964790906,5.26230306911372
"37","125",154350,34620,4.45840554592721,4.10309437260147,4.81371671925295
"37","127",119282,28133,4.23993175274589,3.84841796677943,4.63144553871234
"37","129",152241,32365,4.70387764560482,4.38209917013213,5.02565612107751
"37","131",110087,17165,6.41345761724439,5.08453279886186,7.74238243562693
"37","133",121412,32972,3.68227587043552,3.40848362168571,3.95606811918533
"37","135",203906,34956,5.83321890376473,5.3844262740274,6.28201153350206
"37","137",121654,22295,5.45655976676385,4.53604890975936,6.37707062376833
"37","139",120882,28287,4.27341181461449,3.7906712164301,4.75615241279888
"37","141",148199,35319,4.19601347716527,3.76538302663132,4.62664392769921
"37","143",125759,28914,4.34941550805838,3.11276312678147,5.58606788933529
"37","145",127206,24465,5.19950950337216,4.48748219128612,5.91153681545821
"37","147",116131,22658,5.1253861770677,4.56228597457542,5.68848637955999
"37","149",142378,24833,5.73341924052672,4.58310863421918,6.88372984683425
"37","151",116216,27725,4.19174030658251,3.8465852060859,4.53689540707911
"37","153",91335,16842,5.42304951905949,3.98633347320689,6.85976556491209
"37","155",91179,16075,5.67209953343701,5.30776165558772,6.03643741128631
"37","157",116226,22316,5.2081914321563,4.63897474772291,5.77740811658969
"37","159",122311,27755,4.40680958385876,3.95142579436464,4.86219337335288
"37","161",103191,22771,4.53168503798691,4.04653428048178,5.01683579549205
"37","163",109465,21068,5.19579456996393,4.41456391566358,5.97702522426427
"37","165",93207,17191,5.42184864173114,4.76167490593103,6.08202237753125
"37","167",122143,26210,4.66016787485693,4.18574798256363,5.13458776715022
"37","169",108973,27400,3.97711678832117,3.31397603953251,4.64025753710982
"37","171",112675,22185,5.07888212756367,4.60689944397309,5.55086481115425
"37","173",118637,21186,5.59978287548381,4.15744249976434,7.04212325120328
"37","175",126705,28620,4.42714884696017,3.67595998523533,5.178337708685
"37","177",77426,20015,3.86839870097427,2.87377157258049,4.86302582936805
"37","179",195897,47063,4.1624418332873,3.9285346515433,4.39634901503129
"37","181",109759,20859,5.2619492784889,4.22870919801973,6.29518935895807
"37","183",205010,45662,4.48972887740353,4.36284692378598,4.61661083102109
"37","185",100248,21029,4.76713110466499,4.2128093515196,5.32145285781037
"37","187",96132,15482,6.20927528743056,3.51329929290776,8.90525128195337
"37","189",125080,18183,6.87895286806358,5.58994435904329,8.16796137708386
"37","191",117226,25997,4.50921260145401,4.11923780701698,4.89918739589104
"37","193",101181,24362,4.15323044085051,3.56875271966855,4.73770816203246
"37","195",111675,22631,4.93460297821572,4.35552457926691,5.51368137716454
"37","197",125028,25394,4.92352524218319,4.11986337600661,5.72718710835978
"37","199",122995,21142,5.81756692838899,4.15488376545375,7.48025009132422
"38","000",145245,32668,4.44609403697808,4.29829891438425,4.59388915957191
"38","001",125473,20741,6.04951545248542,4.03862509874129,8.06040580622954
"38","003",133655,25129,5.31875522304907,3.85698929253635,6.78052115356178
"38","005",117083,14306,8.1841884523976,5.4487311946902,10.919645710105
"38","007",160950,41833,3.84744101546626,1.97267958530609,5.72220244562643
"38","009",142563,34329,4.15284453377611,3.28715281115604,5.01853625639618
"38","011",133921,36537,3.66535292990667,3.17127163915308,4.15943422066026
"38","013",194000,37464,5.17830450565877,2.61022603754841,7.74638297376912
"38","015",160593,39129,4.10419382044008,3.76335270054476,4.4450349403354
"38","017",146009,33239,4.3927013448058,4.09642497798733,4.68897771162427
"38","019",147222,28385,5.1866126475251,3.33797525079297,7.03525004425724
"38","021",135879,30661,4.43165584945044,3.30338867148414,5.55992302741675
"38","023",174969,42716,4.09609982208072,2.58196190396409,5.61023774019734
"38","025",193556,42278,4.57817304508255,3.47100126292657,5.68534482723852
"38","027",109720,21975,4.9929465301479,3.99110031361351,5.99479274668228
"38","029",127773,22336,5.72049606017192,4.83813835867379,6.60285376167005
"38","031",155475,29033,5.35511314710846,3.10429545875942,7.60593083545751
"38","033",149333,38688,3.85993072787428,2.38289752325717,5.33696393249138
"38","035",130093,30894,4.21094710947109,3.86163943433005,4.56025478461214
"38","037",120619,22261,5.41839989218813,3.61632763325554,7.22047215112072
"38","039",127182,25206,5.04570340395144,3.10257366884546,6.98883313905742
"38","041",129605,24035,5.39234449760766,4.52971651224965,6.25497248296566
"38","043",111638,25921,4.30685544539177,2.5828415223331,6.03086936845044
"38","045",137717,31705,4.34369973190349,3.45992224183976,5.22747722196721
"38","047",107365,23833,4.50488818025427,3.12004958859117,5.88972677191737
"38","049",137556,32119,4.28269871415673,3.40317418190815,5.16222324640531
"38","051",108239,22769,4.75378804514911,3.81561444721652,5.69196164308169
"38","053",184144,51239,3.59382501610102,2.99895089594065,4.18869913626138
"38","055",149255,40412,3.69333366326834,3.00500722343454,4.38166010310213
"38","057",149313,36060,4.14068219633943,3.39398159756646,4.8873827951124
"38","059",148286,37971,3.90524347528377,3.09380576239239,4.71668118817515
"38","061",149833,30953,4.8406616483055,3.68299272133838,5.99833057527261
"38","063",132346,28756,4.6023786340242,3.75251640818782,5.45224085986059
"38","065",161071,41705,3.86215082124446,3.01472080267432,4.70958083981459
"38","067",136565,27539,4.95896728276263,3.57600677146513,6.34192779406012
"38","069",129000,30164,4.27662113778014,3.44412778459043,5.10911449096984
"38","071",124000,24322,5.098264945317,3.45647913723897,6.74005075339502
"38","073",136475,35621,3.83130737486314,3.21389963074062,4.44871511898566
"38","075",122000,37063,3.291692523541,2.63175487466242,3.95163017241957
"38","077",140500,33147,4.23869430114339,3.6060097585269,4.87137884375989
"38","079",125007,15953,7.83595561963267,5.33970096671198,10.3322102725534
"38","081",138300,40697,3.39828488586382,2.91208316480674,3.8844866069209
"38","083",128750,27083,4.75390466344201,2.75769800176541,6.75011132511861
"38","085",95150,13515,7.04032556418794,4.10321703814923,9.97743409022665
"38","087",126833,21680,5.85023062730627,1.69045403877748,10.0100072158351
"38","089",141365,29707,4.75864274413438,3.31091579390408,6.20636969436468
"38","091",164500,28178,5.83788771381929,4.26181545283259,7.41395997480599
"38","093",130369,21054,6.19212501187423,4.36301010513261,8.02123991861585
"38","095",137649,23221,5.92778088798932,4.1154904516684,7.74007132431024
"38","097",149170,34357,4.34176441482085,3.6877273378308,4.9958014918109
"38","099",127123,33577,3.78601423593531,3.15188048898169,4.42014798288893
"38","101",145492,36351,4.00242084124233,3.55929766673066,4.445544015754
"38","103",133778,25510,5.24413955311643,4.06719290137129,6.42108620486156
"38","105",169440,39017,4.34272240305508,3.54644167763818,5.13900312847198
"39","000",139936,30087,4.65104530195766,4.6071095915574,4.69498101235791
"39","001",106143,19536,5.43320024570025,4.43202914049897,6.43437135090152
"39","003",119001,27676,4.29979043214337,3.94882790491697,4.65075295936977
"39","005",114700,32598,3.51862077428063,3.12027760764806,3.91696394091321
"39","007",109295,25969,4.20867187800839,3.85669628960929,4.5606474664075
"39","009",112713,20668,5.45350299980646,4.92338964302905,5.98361635658388
"39","011",136597,38359,3.56101566777028,3.0994030926141,4.02262824292645
"39","013",114446,25412,4.50362033684873,4.12170879388801,4.88553187980946
"39","015",125958,26212,4.80535632534717,3.97485635977194,5.6358562909224
"39","017",156631,34419,4.55071326883407,4.32118196648787,4.78024457118028
"39","019",115767,30047,3.85286384664026,3.42118878922038,4.28453890406015
"39","021",128111,35462,3.61262760137612,3.23600603116774,3.9892491715845
"39","023",121676,27065,4.4956955477554,4.17751131461462,4.81387978089619
"39","025",159306,37110,4.2928051738076,4.02685308740817,4.55875726020703
"39","027",127509,29694,4.29409981814508,3.70259620480954,4.88560343148062
"39","029",112163,23759,4.7208636727135,4.37278879357556,5.06893855185144
"39","031",107809,23302,4.62659857522959,4.07403962913509,5.1791575213241
