statecode,countycode,v037_race_white,v037_race_black,v037_race_aian,v037_race_asian,v037_race_nhopi,v037_race_tom,v037_race_hispanic,v037_race_,v037_race_white_cilow,v037_race_black_cilow,v037_race_aian_cilow,v037_race_asian_cilow,v037_race_nhopi_cilow,v037_race_tom_cilow,v037_race_hispanic_cilow,v037_race__cilow,v037_race_white_cihigh,v037_race_black_cihigh,v037_race_aian_cihigh,v037_race_asian_cihigh,v037_race_nhopi_cihigh,v037_race_tom_cihigh,v037_race_hispanic_cihigh,v037_race__cihigh
08,077,0.08585138114382052,NA,NA,0.08943089430894309,NA,0.10762331838565023,0.08844997853155862,NA,0.0795984626652421,NA,NA,0.03899917687979453,NA,0.06694800236141327,0.07691782419928851,NA,0.09210429962239892,NA,NA,0.13986261173809164,NA,0.1482986344098872,0.09998213286382872,NA
08,079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08,081,0.09444444444444444,NA,NA,NA,NA,NA,0.08502024291497975,NA,0.073082755791332693,NA,NA,NA,NA,NA,0.05023664449944953,NA,0.11580613309755619,NA,NA,NA,NA,NA,0.11980384133050997,NA
08,083,0.08980827447023208,NA,0.08849557522123894,NA,NA,0.14705882352941177,0.12692307692307692,NA,0.0720072965411146,NA,0.058261520754417505,NA,NA,0.06287925428678007,0.08645934377225799,NA,0.10760925239934957,NA,0.11872962968806036,NA,NA,0.23123839277204347,0.16738681007389583,NA
08,085,0.08606329816768463,NA,NA,NA,NA,NA,0.09590517241379311,NA,0.07311042041764296,NA,NA,NA,NA,NA,0.07695949707551045,NA,0.0990161759177263,NA,NA,NA,NA,NA,0.11485084775207577,NA
08,087,0.07470817120622568,0.09944751381215469,NA,NA,NA,NA,0.0873134328358209,NA,0.06033250686999449,0.05584934347731061,NA,NA,NA,NA,0.07219854136387963,NA,0.08908383554245687,0.14304568414699878,NA,NA,NA,NA,0.10242832430776216,NA
08,089,0.08,NA,NA,NA,NA,NA,0.10778443113772455,NA,0.059143650293569515,NA,NA,NA,NA,NA,0.08426749413767007,NA,0.10085634970643048,NA,NA,NA,NA,NA,0.13130136813777904,NA
08,091,0.062111801242236024,NA,NA,NA,NA,NA,NA,NA,0.024829240770063203,NA,NA,NA,NA,NA,NA,NA,0.09939436171440885,NA,NA,NA,NA,NA,NA,NA
08,093,0.11152882205513784,NA,NA,NA,NA,NA,0.1553398058252427,NA,0.08968795600977988,NA,NA,NA,NA,NA,0.08538463008812539,NA,0.1333696881004958,NA,NA,NA,NA,NA,0.22529498156236002,NA
08,095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08,097,0.10122699386503067,NA,NA,NA,NA,NA,0.13372093023255813,NA,0.07807409079793602,NA,NA,NA,NA,NA,0.08285576575034637,NA,0.12437989693212533,NA,NA,NA,NA,NA,0.1845860947147699,NA
08,099,0.09664694280078895,NA,NA,NA,NA,NA,0.12058212058212059,NA,0.07092670904142914,NA,NA,NA,NA,NA,0.09148013392468075,NA,0.12236717656014875,NA,NA,NA,NA,NA,0.1496841072395604,NA
08,101,0.0993776350130496,0.16216216216216217,NA,0.09523809523809523,NA,0.14015151515151514,0.11248073959938366,0.15708812260536398,0.0910693097034083,0.10904621194406369,NA,0.04398226148400281,NA,0.09827563273451846,0.1043778402708851,0.1258716676722976,0.10768596032269089,0.21527811238026065,NA,0.14649392899218766,NA,0.18202739756851183,0.12058363892788222,0.18830457753843036
08,103,0.08761329305135952,NA,NA,NA,NA,NA,NA,NA,0.057154229213723005,NA,NA,NA,NA,NA,NA,NA,0.11807235688899603,NA,NA,NA,NA,NA,NA,NA
08,105,0.12626262626262627,NA,NA,NA,NA,NA,0.15521628498727735,NA,0.09354842327982325,NA,NA,NA,NA,NA,0.11941478645530593,NA,0.15897682924542927,NA,NA,NA,NA,NA,0.19101778351924878,NA
08,107,0.0925589836660617,NA,NA,NA,NA,NA,0.14,NA,0.07544765372449527,NA,NA,NA,NA,NA,0.09698704195245346,NA,0.10967031360762813,NA,NA,NA,NA,NA,0.18301295804754658,NA
08,109,0.10674157303370786,NA,NA,NA,NA,NA,0.1179245283018868,NA,0.061378608295210094,NA,NA,NA,NA,NA,0.07450920018894816,NA,0.15210453777220562,NA,NA,NA,NA,NA,0.16133985641482543,NA
08,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
08,113,0.08602150537634409,NA,NA,NA,NA,NA,NA,NA,0.05311926449832554,NA,NA,NA,NA,NA,NA,NA,0.11892374625436264,NA,NA,NA,NA,NA,NA,NA
08,115,0.12643678160919541,NA,NA,NA,NA,NA,NA,NA,0.056600624850768416,NA,NA,NA,NA,NA,NA,NA,0.1962729383676224,NA,NA,NA,NA,NA,NA,NA
08,117,0.13550939663699307,NA,NA,NA,NA,NA,0.1291248206599713,NA,0.11441119989351103,NA,NA,NA,NA,NA,0.10422922599385809,NA,0.1566075933804751,NA,NA,NA,NA,NA,0.15402041532608451,NA
08,119,0.14114114114114115,NA,NA,NA,NA,NA,0.16666666666666666,NA,0.11955072370183766,NA,NA,NA,NA,NA,0.10702576596054858,NA,0.16273155858044464,NA,NA,NA,NA,NA,0.22630756737278473,NA
08,121,0.07924528301886792,NA,NA,NA,NA,NA,NA,NA,0.04672219151832684,NA,NA,NA,NA,NA,NA,NA,0.11176837451940899,NA,NA,NA,NA,NA,NA,NA
08,123,0.08450624929625042,0.08783783783783784,NA,0.11575178997613365,0.12222222222222222,0.11467889908256881,0.08711433756805807,0.14042553191489363,0.08041569422648095,0.06503588395353876,NA,0.09409046517041869,0.05455128436922674,0.08476968564523746,0.08209412688118362,0.09600467495705861,0.08859680436601988,0.11063979172213692,NA,0.13741311478184862,0.1898931600752177,0.14458811251990017,0.09213454825493253,0.18484638887272864
08,125,0.06179775280898876,NA,NA,NA,NA,NA,0.055408970976253295,NA,0.04137473017365633,NA,NA,NA,NA,NA,0.03237608184666288,NA,0.08222077544432119,NA,NA,NA,NA,NA,0.07844186010584371,NA
09,000,0.06298973171473347,0.1300641113081435,0.07111111111111111,0.09107168407497496,NA,0.09376786735277301,0.08403425717393635,0.1317365269461078,0.0616601372421681,0.12621405723814141,0.03752842512852162,0.0863019951717447,NA,0.08588022360522199,0.08190580578199452,0.08044132946258346,0.06431932618729885,0.13391416537814557,0.10469379709370061,0.09584137297820522,NA,0.10165551110032403,0.08616270856587818,0.18303172442963211
09,001,0.05386947690677343,0.12839725679451358,NA,0.0871559633027523,NA,0.09090909090909091,0.07778027409570883,NA,0.05146871654689617,0.12100808892836579,NA,0.0785658702346919,NA,0.07269500346253605,0.07426147711739862,NA,0.05627023726665068,0.13578642466066138,NA,0.0957460563708127,NA,0.10912317835564578,0.08129907107401903,NA
09,003,0.06560785249309839,0.13436614013770756,NA,0.09356606454231783,NA,0.08708938120702826,0.09271012515570319,NA,0.0627747576282339,0.1276398194452242,NA,0.08543416415593556,NA,0.07181431927163351,0.08833211482686597,NA,0.06844094735796288,0.14109246083019092,NA,0.1016979649287001,NA,0.10236444314242302,0.09708813548454041,NA
09,005,0.06261366588724344,0.09411764705882353,NA,0.08888888888888889,NA,NA,0.05724953329184816,NA,0.05720162595169366,0.058278520941517586,NA,0.051703337761871464,NA,NA,0.045890732414903296,NA,0.06802570582279323,0.12995677317612947,NA,0.12607444001590631,NA,NA,0.06860833416879303,NA
09,007,0.06623962731110787,0.09737827715355805,NA,0.08661417322834646,NA,0.10697674418604651,0.08287292817679558,NA,0.060358156135754654,0.07223225019880955,NA,0.0583708887951187,NA,0.06566125361467479,0.06647600894537473,NA,0.07212109848646109,0.12252430410830656,NA,0.11485745766157421,NA,0.14829223475741823,0.09926984740821643,NA
09,009,0.064194166175604,0.13342819614711032,NA,0.09271296613068765,NA,0.10324675324675325,0.08504109589041096,NA,0.061278781852853396,0.12645544589131297,NA,0.08219857197180576,NA,0.0880493148529306,0.08099403391594523,NA,0.0671095504983546,0.14040094640290768,NA,0.10322736028956954,NA,0.1184441916405759,0.0890881578648767,NA
09,011,0.06766982691136818,0.11780104712041885,NA,0.08995502248875563,NA,0.09567496723460026,0.08759351620947631,NA,0.06307841551058838,0.09913632163061312,NA,0.06824114959818185,NA,0.07480339141542529,0.07781058379722634,NA,0.07226123831214798,0.13646577261022458,NA,0.1116688953793294,NA,0.11654654305377522,0.09737644862172627,NA
09,013,0.07038873780195169,0.09166666666666666,NA,0.09012131715771231,NA,0.10294117647058823,0.09537166900420757,NA,0.0640473604244796,0.06185864409091463,NA,0.06675589268431875,NA,0.0518681443477762,0.07381130492715304,NA,0.07673011517942378,0.12147468924241869,NA,0.11348674163110586,NA,0.15401420859340026,0.1169320330812621,NA
09,015,0.07773722627737226,0.09090909090909091,NA,0.11029411764705882,NA,0.08287292817679558,0.08352668213457076,NA,0.07064785613296112,0.04379016657809217,NA,0.057645615076531834,NA,0.042708842706185954,0.06844571001878684,NA,0.08482659642178339,0.13802801524008965,NA,0.16294262021758582,NA,0.1230370136474052,0.09860765425035468,NA
09,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
09,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10,000,0.07172433762849284,0.13878356619747573,0.19607843137254902,0.07956989247311828,NA,0.10392609699769054,0.0738700671546065,0.14285714285714285,0.06900290181054307,0.1339000566438552,0.1190275274982315,0.07137056685423625,NA,0.09107141479529433,0.069416898127525,0.10237227666934495,0.07444577344644261,0.14366707575109625,0.27312933524686656,0.08776921809200032,NA,0.11678077920008674,0.07832323618168802,0.18334200904494075
10,001,0.07674418604651163,0.13704496788008566,NA,0.0672782874617737,NA,0.11347517730496454,0.07582089552238806,0.22727272727272727,0.07081398579703885,0.12664811243158222,NA,0.04012667023793412,NA,0.0900621593575833,0.06314375825276448,0.10344539541824593,0.08267438629598442,0.1474418233285891,NA,0.09442990468561327,NA,0.13688819525234577,0.08849803279201164,0.3511000591272086
10,003,0.0687687022054749,0.13849859494179045,0.2222222222222222,0.08135686707115279,NA,0.10805500982318271,0.08081926376972046,0.13551401869158877,0.0650764633274363,0.13243214128533315,0.1007515813328305,0.072458451256693715,NA,0.08898400081912577,0.07453484677068242,0.0896554733571451,0.0724609410835135,0.14456504859824776,0.3436928631116139,0.09025528288561187,NA,0.12712601882723965,0.08710368076875849,0.18137256402603244
10,005,0.07337981483598126,0.14296724470134875,NA,0.06896551724137931,NA,0.07918552036199095,0.06158088235294118,NA,0.06791574744458123,0.12949920542167143,NA,0.03635850842320913,NA,0.05401142377660137,0.05443866594601742,NA,0.07884388222738128,0.15643528398102607,NA,0.10157252605954949,NA,0.10435961694738052,0.06872309875986495,NA
11,000,0.05666854537070246,0.14537902388369678,0.12195121951219512,0.07397959183673469,NA,0.09688826025459689,0.07611327508158754,0.12605042016806722,0.05342475537042699,0.14109453821943257,0.051123780142687966,0.06418626469220579,NA,0.08146991773324555,0.07078045789727916,0.0664158726380617,0.05991233537097793,0.14966350954796098,0.19277865888170226,0.0837729189812636,NA,0.11230660277594823,0.08144609226589591,0.18568496769807274
11,001,0.05666854537070246,0.14537902388369678,0.12195121951219512,0.07397959183673469,NA,0.09688826025459689,0.07611327508158754,0.12605042016806722,0.05342475537042699,0.14109453821943257,0.051123780142687966,0.06418626469220579,NA,0.08146991773324555,0.07078045789727916,0.0664158726380617,0.05991233537097793,0.14966350954796098,0.19277865888170226,0.0837729189812636,NA,0.11230660277594823,0.08144609226589591,0.18568496769807274
12,000,0.0716281769429886,0.14483447488584475,0.08216676810712112,0.09396212933190425,0.076007326007326,0.0889457918639482,0.07443269466789863,0.17357001972386588,0.07099683958554506,0.1436195730851865,0.06888770969713824,0.09134044884390928,0.06028898367501395,0.08506762320589817,0.07370595135621223,0.1545359413787375,0.07225951430043215,0.146049376686503,0.095445826517104,0.09658380981989921,0.09172566833963805,0.09282396052199823,0.07515943797958503,0.19260409806899426
12,001,0.07117283280894,0.17702034084661902,NA,0.07548770144189991,NA,0.10294117647058823,0.08238636363636363,NA,0.06592372057988329,0.16689323774568762,NA,0.06040796969286326,NA,0.07063975476678214,0.07065990945290034,NA,0.07642194503799672,0.18714744394755042,NA,0.09056743319093656,NA,0.13524259817439432,0.09411281781982693,NA
12,003,0.08779546550892427,0.16494845360824742,NA,NA,NA,NA,NA,NA,0.07561290501409731,0.12230618088966562,NA,NA,NA,NA,NA,NA,0.09997802600375122,0.20759072632682923,NA,NA,NA,NA,NA,NA
12,005,0.07241634118019635,0.13390557939914163,NA,0.0946372239747634,NA,0.08522727272727272,0.07700152983171851,NA,0.06719710275850929,0.12007755720951084,NA,0.062414017526641406,NA,0.06141038497735016,0.06520192557353158,NA,0.07763557960188341,0.14773360158877244,NA,0.1268604304228854,NA,0.10904416047719528,0.08880113408990545,NA
12,007,0.0966183574879227,0.20414201183431951,NA,NA,NA,NA,NA,NA,0.0823888011071045,0.16117039384101245,NA,NA,NA,NA,NA,NA,0.1108479138687409,0.24711362982762658,NA,NA,NA,NA,NA,NA
12,009,0.07234987614247886,0.15259799453053782,NA,0.08341232227488152,NA,0.06918238993710692,0.07558660218520509,NA,0.06903147209986214,0.14308128284767335,NA,0.06672710159558116,NA,0.05154222737705887,0.06865269882307559,NA,0.07566828018509557,0.1621147062134023,NA,0.10009754295418187,NA,0.08682255249715495,0.08252050554733459,NA
12,011,0.06276505513146735,0.14035356534063703,0.08571428571428572,0.09845288326300984,NA,0.08806818181818182,0.07416505938483403,0.19402985074626866,0.06027848040211454,0.1373740424693777,0.03934188012647951,0.0907103209100868,NA,0.07326532823180358,0.0718508781510169,0.12707262894676186,0.06525162986082016,0.14333308821189636,0.1320866913020919,0.10619544561593289,NA,0.10287103540456007,0.07647924061865116,0.26098707254577547
12,013,0.07908847184986595,0.19753086419753085,NA,NA,NA,NA,NA,NA,0.05972192438867077,0.11082565055327759,NA,NA,NA,NA,NA,NA,0.09845501931106113,0.2842360778417841,NA,NA,NA,NA,NA,NA
12,015,0.08509475218658892,0.1411764705882353,NA,0.14285714285714285,NA,NA,0.065279091769158,NA,0.07771250694981818,0.11319756544681348,NA,0.08628860036221905,NA,NA,0.050387311892418414,NA,0.09247699742335966,0.1691553757296571,NA,0.19942568535206665,NA,NA,0.08017087164589759,NA
12,017,0.08089078107090224,0.1889763779527559,NA,NA,NA,0.11678832116788321,0.05442176870748299,NA,0.07405205533434055,0.14083043185313054,NA,NA,NA,0.0630074420427055,0.036085858766919623,NA,0.08772950680746393,0.23712232405238126,NA,NA,NA,0.1705692002930609,0.07275767864804636,NA
12,019,0.07636846598994403,0.13074484944532488,NA,0.07246376811594203,NA,0.06646525679758308,0.08237327188940093,NA,0.07129830704659469,0.11759268207102756,NA,0.047490130862690966,NA,0.03963006764617347,0.06944003010411105,NA,0.08143862493329336,0.1438970168196222,NA,0.0974374053691931,NA,0.0933004459489927,0.0953065136746908,NA
12,021,0.06148949713558243,0.11498150431565968,NA,0.06705539358600583,NA,NA,0.06933193972650466,NA,0.056176947313870684,0.10400394442444838,NA,0.04058540229203758,NA,NA,0.06468539316895752,NA,0.06680204695729418,0.12595906420687097,NA,0.09352538487997408,NA,NA,0.07397848628405179,NA
12,023,0.08887677208287895,0.17049808429118773,NA,NA,NA,0.18181818181818182,0.09571788413098237,NA,0.07966752545627764,0.14768551134478913,NA,NA,NA,0.09566838130055935,0.06677716397623269,NA,0.09808601870948025,0.19331065723758634,NA,NA,NA,0.2679679823358043,0.12465860428573204,NA
12,027,0.08251633986928104,0.19322033898305085,NA,NA,NA,NA,0.06717687074829932,NA,0.06710166000363019,0.14816472069891762,NA,NA,NA,NA,0.052869430258695053,NA,0.0979310197349319,0.2382759572671841,NA,NA,NA,NA,0.08148431123790359,NA
12,029,0.10348468848996832,0.18840579710144928,NA,NA,NA,NA,0.17647058823529413,NA,0.0840848557392252,0.09613843064928683,NA,NA,NA,NA,0.08586033611370492,NA,0.12288452124071145,0.2806731635536117,NA,NA,NA,NA,0.26708084035688334,NA
12,031,0.07520977934320937,0.15509045292486465,0.12121212121212122,0.08793404946290283,0.0851063829787234,0.09081885856079404,0.07828264758497316,0.19480519480519481,0.07257918613714275,0.1510139314157208,0.05692062561064494,0.07916091199579103,0.03904755522122384,0.07827209323124365,0.07382904154147191,0.10634223664647827,0.07784037254927599,0.15916697443400848,0.1855036168135975,0.09670718693001462,0.13116521073622295,0.10336562389034443,0.08273625362847442,0.2832681529639114
12,033,0.08295855531723517,0.17189559715264963,NA,0.10699588477366255,NA,0.10483870967741936,0.07066836951894423,NA,0.0784617701265968,0.16340526705655542,NA,0.08455693251754348,NA,0.08445854498838475,0.06030472618997484,NA,0.08745534050787354,0.18038592724874383,NA,0.12943483702978162,NA,0.12521887436645399,0.08103201284791363,NA
12,035,0.06785177766649975,0.15302013422818792,NA,0.09655172413793103,NA,0.08,0.08543922984356198,NA,0.06005212713812628,0.12716845446210426,NA,0.04847844646476485,NA,0.036584045943148194,0.06643323941663254,NA,0.07565142819487322,0.17887181399427157,NA,0.14462500181109722,NA,0.12341595405685181,0.10444522027049141,NA
12,037,0.09037328094302555,NA,NA,NA,NA,NA,NA,NA,0.06546471015282182,NA,NA,NA,NA,NA,NA,NA,0.11528185173322927,NA,NA,NA,NA,NA,NA,NA
12,039,0.08591549295774648,0.173582995951417,NA,NA,NA,NA,0.08083832335329341,NA,0.06530179946512402,0.15688302124507864,NA,NA,NA,NA,0.06016680186992706,NA,0.10652918645036893,0.19028297065775535,NA,NA,NA,NA,0.10150984483665976,NA
12,041,0.086236933797909407,NA,NA,NA,NA,NA,NA,NA,0.06999833392700974,NA,NA,NA,NA,NA,NA,NA,0.10247553366880907,NA,NA,NA,NA,NA,NA,NA
12,043,0.08411214953271028,NA,NA,NA,NA,NA,0.08024691358024691,NA,0.04692441692605653,NA,NA,NA,NA,NA,0.038411086438399106,NA,0.12129988213936402,NA,NA,NA,NA,NA,0.12208274072209471,NA
12,045,0.08433734939759036,0.136986301369863,NA,NA,NA,NA,NA,NA,0.06320003751763124,0.05811081397343612,NA,NA,NA,NA,NA,NA,0.10547466127754947,0.2158617887662899,NA,NA,NA,NA,NA,NA
12,047,0.08190476190476191,0.2219020172910663,NA,NA,NA,NA,0.12272727272727273,NA,0.05844763252969731,0.17818111623785288,NA,NA,NA,NA,0.07936794033521902,NA,0.10536189127982651,0.2656229183442797,NA,NA,NA,NA,0.16608660511932644,NA
12,049,0.07903780068728522,0.15217391304347827,NA,NA,NA,NA,0.08046817849305048,NA,0.06114051067625624,0.09224450057758271,NA,NA,NA,NA,0.06604811140423134,NA,0.0969350906983142,0.21210332550937383,NA,NA,NA,NA,0.09488824558186962,NA
12,051,0.07424812030075188,0.16937354988399073,NA,NA,NA,NA,0.07717303005686434,NA,0.05849468439553891,0.13396214886955185,NA,NA,NA,NA,0.0666314681766987,NA,0.09000155620596485,0.2047849508984296,NA,NA,NA,NA,0.08771459193702998,NA
12,053,0.08154776909503403,0.1371280724450194,NA,0.08187134502923976,NA,0.10038610038610038,0.0897119341563786,NA,0.07552571985511146,0.11287857848937506,NA,0.04077759736582135,NA,0.06378694528509624,0.07834960230951345,NA,0.0875698183349566,0.16137756640066372,NA,0.12296509269265818,NA,0.13698525548710452,0.10107426600324375,NA
12,055,0.08936936936936937,0.15915915915915915,NA,0.13333333333333333,NA,0.17307692307692307,0.07833859095688749,NA,0.07875510130596858,0.13647377990442497,NA,0.06310211028148818,NA,0.10036735905020203,0.06626255507716261,NA,0.09998363743277017,0.18184453841389334,NA,0.20356455638517848,NA,0.24578648710364412,0.09041462683661236,NA
12,057,0.07230694640338504,0.14500163612565445,0.09482758620689655,0.09422175950026028,NA,0.09188464118041582,0.07740670794386938,0.17073170731707318,0.06992388556548422,0.1405879291610134,0.04151127679719245,0.08667920758185763,NA,0.0772221007742046,0.07484575621212365,0.08928870652993069,0.07469000724128587,0.1494153430902955,0.14814389561660063,0.10176431141866293,NA,0.10654718158662704,0.0799676596756151,0.25217470810421566
12,059,0.07854251012145749,NA,NA,NA,NA,NA,NA,NA,0.06353831742374853,NA,NA,NA,NA,NA,NA,NA,0.09354670281916645,NA,NA,NA,NA,NA,NA,NA
12,061,0.06809105431309904,0.1523545706371191,NA,NA,NA,0.08661417322834646,0.06663223140495868,NA,0.06111426383125691,0.1338189415271344,NA,NA,NA,0.03769536961737683,0.055523307975175365,NA,0.07506784479494118,0.17089019974710382,NA,NA,NA,0.1355329768393161,0.07774115483474199,NA
12,063,0.07037203047960555,0.1590909090909091,NA,NA,NA,0.10989010989010989,0.049107142857142856,NA,0.059758474419562974,0.1336172879098756,NA,NA,NA,0.04563073561272045,0.020808201567317188,NA,0.08098558653964813,0.18456453027194258,NA,NA,NA,0.1741494841674993,0.07740608414696852,NA
12,065,0.06813186813186813,0.20116618075801748,NA,NA,NA,NA,NA,NA,0.044979109109639814,0.1587418775469428,NA,NA,NA,NA,NA,NA,0.09128462715409644,0.24359048396909216,NA,NA,NA,NA,NA,NA
12,067,0.08781869688385269,NA,NA,NA,NA,NA,NA,NA,0.058292820576053464,NA,NA,NA,NA,NA,NA,NA,0.11734457319165191,NA,NA,NA,NA,NA,NA,NA
12,069,0.07243816254416961,0.14415584415584415,NA,0.09984152139461172,NA,0.0702247191011236,0.08298686179943456,NA,0.06816712882331985,0.13306054086700275,NA,0.07645010741765002,NA,0.04368079813255252,0.07601413066550271,NA,0.07670919626501937,0.15525114744468554,NA,0.12323293537157343,NA,0.09676864006969468,0.0899595929333664,NA
12,071,0.07580889562349585,0.14374458249060965,NA,0.10396039603960396,NA,0.08235294117647059,0.07765281173594132,NA,0.07234547709121494,0.13547968097467308,NA,0.08291544322591557,NA,0.05621694836790182,0.07398476194588023,NA,0.07927231415577676,0.1520094840065462,NA,0.12500534885329234,NA,0.10848893398503935,0.08132086152600242,NA
12,073,0.07245875158647744,0.15914517669531997,NA,0.10408921933085502,NA,0.12539184952978055,0.07934508816120907,NA,0.06700074930702525,0.1513109706927446,NA,0.08301970325042626,NA,0.08905040850948517,0.0660515899002012,NA,0.07791675386592962,0.16697938269789533,NA,0.12515873541128378,NA,0.16173329055007593,0.09263858642221694,NA
12,075,0.08384074941451991,0.17329545454545456,NA,NA,NA,NA,0.06442577030812324,NA,0.07208446205449667,0.13375392286440302,NA,NA,NA,NA,0.03895800150931522,NA,0.09559703677454315,0.2128369862265061,NA,NA,NA,NA,0.08989353910693126,NA
12,077,0.08,NA,NA,NA,NA,NA,NA,NA,0.054207079858772,NA,NA,NA,NA,NA,NA,NA,0.105792920141228,NA,NA,NA,NA,NA,NA,NA
12,079,0.08888888888888889,0.19926873857404023,NA,NA,NA,NA,0.11458333333333333,NA,0.06810153386368767,0.16579336856220372,NA,NA,NA,NA,0.05086637623315095,NA,0.10967624391409012,0.23274410858587674,NA,NA,NA,NA,0.1783002904335157,NA
12,081,0.06686362929559944,0.14857295278740998,NA,0.1075085324232082,NA,0.07590759075907591,0.07415838025637954,NA,0.06254675551848467,0.1371877190867845,NA,0.08242834564366308,NA,0.046085707740383376,0.06853704700710711,NA,0.07118050307271422,0.15995818648803545,NA,0.1325887192027533,NA,0.10572947377776845,0.07977971350565197,NA
12,083,0.07626245276537272,0.13685393258426967,NA,0.09375,NA,0.08490566037735849,0.07920030757400999,NA,0.07195044385740558,0.12675566545758205,NA,0.066758519139133915,NA,0.05837339089701915,0.07186164509033746,NA,0.08057446167333986,0.1469521997109573,NA,0.12074148086086609,NA,0.11143792985769782,0.08653897005768252,NA
12,085,0.06422018348623854,0.13006756756756757,NA,0.06626506024096386,NA,NA,0.06718346253229975,NA,0.0573596297011732,0.10297048788854742,NA,0.028424624307845786,NA,NA,0.05836516180620008,NA,0.07108073727130387,0.15716464724658774,NA,0.10410549617408194,NA,NA,0.07600176325839941,NA
12,086,0.06239373817085298,0.1412370828768543,NA,0.08251057827926657,NA,0.08456973293768547,0.0699607600165221,0.12171052631578948,0.05970871817567904,0.13752273768661705,NA,0.07238410301023833,NA,0.0635635938664667,0.0686029388988294,0.08495673131564269,0.06507875816602693,0.14495142806709155,NA,0.09263705354829481,NA,0.10557587200890423,0.0713185811342148,0.15846432131593627
12,087,0.06085814360770578,0.10493046776232617,NA,NA,NA,NA,0.0570902394106814,NA,0.05105347384769469,0.08357313466467167,NA,NA,NA,NA,0.045823155543667164,NA,0.07066281336771688,0.12628780085998068,NA,NA,NA,NA,0.06835732327769563,NA
12,089,0.07681508223024469,0.14945652173913043,NA,0.12195121951219512,NA,NA,0.07180851063829788,NA,0.06942332772735842,0.11302830961273516,NA,0.051123780142687966,NA,NA,0.04571281373206726,NA,0.08420683673313097,0.1858847338655257,NA,0.19277865888170226,NA,NA,0.0979042075445285,NA
12,091,0.07709121479613283,0.14085188770571153,NA,0.07729468599033816,NA,0.0903522205206738,0.07445775331822596,NA,0.07229768222290878,0.12585136927960067,NA,0.056289980299533124,NA,0.06836321806609734,0.06520011510583149,NA,0.08188474736935689,0.15585240613182239,NA,0.0982993916811432,NA,0.11234122297525027,0.08371539153062044,NA
12,093,0.0684863523573201,0.12857142857142856,NA,NA,NA,NA,0.06573116691285082,NA,0.05745788466796838,0.08329892035728165,NA,NA,NA,NA,0.052531336823862865,NA,0.07951482004667182,0.17384393678557547,NA,NA,NA,NA,0.07893099700183877,NA
12,095,0.06471407820235378,0.13729833377413383,NA,0.0959409594095941,0.12087912087912088,0.09949531362653208,0.07820764522462179,0.22857142857142856,0.06208864984642729,0.133419772195578,NA,0.08828918418571792,0.05390063602866316,0.08374235464618993,0.07567847328284963,0.15901282018971927,0.06733950655828026,0.14117689535268968,NA,0.10359273463347028,0.1878576057295786,0.11524827260687423,0.08073681716639394,0.2981300369531379
12,097,0.07208629308076822,0.12653562653562653,NA,0.11974789915966387,NA,0.11419753086419752,0.08177384033446147,NA,0.06627232985631766,0.11632181418760779,NA,0.09912379545617761,NA,0.07956530808973628,0.0779848236793801,NA,0.07790025630521878,0.13674943888364527,NA,0.14037200286315013,NA,0.14882975363865877,0.08556285698954284,NA
12,099,0.06308281527531083,0.13642329211853285,NA,0.10175222871195819,NA,0.06693989071038252,0.07389048991354467,0.19298245614035087,0.060572559223508904,0.13246965769685956,NA,0.09136298153112472,NA,0.04883491937228214,0.07113805676890085,0.1205381848200958,0.06559307132711276,0.14037692654020614,NA,0.11214147589279165,NA,0.0850448620484829,0.0766429230581885,0.2654267274606059
